wave,flux,err,cont
4.516426640330227,0.5477907404285487,0.30250653624534607,1.1719378486293737
4.516446665888599,0.5841506198770916,0.2731809616088867,1.1722883506887043
4.516466691446971,0.5378181181672923,0.24980340898036957,1.1726383723493703
4.516486717005343,0.4569785838098932,0.22334948182106018,1.1729879136113714
4.516506742563715,0.606060274747094,0.21731923520565033,1.1733369744747078
4.5165267681220875,0.6825495915831428,0.19934123754501343,1.1736855549393792
4.516546793680459,0.5355950462046359,0.17709693312644958,1.174033655005386
4.5165668192388315,0.6047748141563123,0.16677334904670715,1.1743812746727282
4.516586844797203,0.5789150987844247,0.1569967120885849,1.1747284139414054
4.5166068703555755,0.5051131062046954,0.15232634544372559,1.1750750728114179
4.516626895913948,0.6714688406132914,0.14984512329101562,1.1754212512827658
4.5166469214723195,0.6774033263327228,0.1464495062828064,1.1757669493554486
4.516666947030692,0.5780479987572764,0.14140738546848297,1.1761121670294667
4.516686972589064,0.6770515681378066,0.13621598482131958,1.1764569043048203
4.516706998147436,0.6279004055146582,0.13456450402736664,1.1768011611815088
4.516727023705808,0.645631618355482,0.13644206523895264,1.1771449376595327
4.516747526063189,0.6637661197843625,0.1328638345003128,1.1774882337388919
4.5167675516215615,0.6867584033239442,0.13182644546031952,1.177831049419586
4.516787577179933,0.6863000774031818,0.1298464983701706,1.1781733847016156
4.5168076027383055,0.5620704451913257,0.1273077428340912,1.1785152395849805
4.516827628296678,0.47274136261488975,0.12663184106349945,1.1788566140696806
4.5168476538550495,0.5543615042573091,0.1275111883878708,1.1791975081557158
4.516867679413422,0.6754330101637498,0.129436656832695,1.1795379218430861
4.5168877049717935,0.48652376954777354,0.13047799468040466,1.1798778551317919
4.516907730530166,0.5102403936612117,0.13391637802124023,1.1802173080218328
4.516927756088538,0.4561984706922353,0.13861972093582153,1.180556280513209
4.51694778164691,0.3732606963348146,0.14654992520809174,1.1808947726059202
4.516967807205282,0.38836112210262086,0.1567659229040146,1.181232784299967
4.516987832763655,0.34299705005101355,0.16829322278499603,1.1815703155953488
4.517007858322026,0.2833344233257442,0.18715736269950867,1.1819073664920658
4.517027883880399,0.32460880901970857,0.22226549685001373,1.182243936990118
4.51704790943877,0.2321337132593102,0.26401588320732117,1.1825800270895057
4.517067934997143,,0.32790929079055786,1.1829156367902283
4.517087483756506,,0.4375610947608948,1.1832507660922864
4.5171075093148785,,0.5143890976905823,1.1835854149956795
4.51712753487325,,0.5143669247627258,1.183919583500408
4.5171475604316225,,0.4739684462547302,1.1842532716064715
4.517167585989994,,0.3841903507709503,1.1845864793138705
4.5171876115483665,,0.3170512020587921,1.1849192066226046
4.517207637106739,0.43485107122471134,0.27449414134025574,1.185251453532674
4.51722766266511,0.3316660065260508,0.24716736376285553,1.1855832200440786
4.517247688223483,0.34755302504740526,0.23168456554412842,1.1859145061568184
4.517267713781855,0.601801524982134,0.21900704503059387,1.1862453118708933
4.517287739340227,0.20534314123319097,0.2128543257713318,1.1865756371863037
4.517307764898599,0.13882698745566668,0.21287469565868378,1.1869054821030491
4.517327790456971,0.47280386301937316,0.21845905482769012,1.1872348466211298
4.517347816015343,0.4291800722837462,0.22189943492412567,1.1875637307405458
4.517367841573716,0.16222364160071479,0.2212720662355423,1.187892134461297
4.517387867132087,0.23502847165082086,0.22778524458408356,1.1882200577833832
4.51740789269046,0.06713484849821215,0.2344425469636917,1.188547500706805
4.517427441449823,0.04012312492609204,0.24093139171600342,1.1888744632315618
4.517447467008195,0.25976078941407454,0.2585257887840271,1.189200945357654
4.517467492566567,0.3879462165196552,0.2851833999156952,1.189526947085081
4.517487518124939,,0.3083604574203491,1.1898524684138438
4.517507543683311,,0.35052454471588135,1.1901775093439415
4.517527569241683,,0.40456557273864746,1.1905020698753745
4.517547594800056,,0.47821563482284546,1.1908261500081427
4.517567620358427,,0.5934443473815918,1.191149749742246
4.5175876459168,,0.708767294883728,1.1914728690776848
4.517607671475171,,0.916854739189148,1.1917955080144587
4.517627220234535,,1.504647970199585,1.192117666552568
4.517647245792907,,1.8923015594482422,1.1924393446920123
4.5176672713512795,,2.353044033050537,1.1927605424327918
4.517687296909651,,5.216045379638672,1.1930812597749068
4.5177073224680235,,6.618195056915283,1.1934014967183566
4.517727348026396,,7.305989742279053,1.193721253263142
4.5177473735847675,,22.218685150146484,1.1940405294092624
4.517766922344131,,34.54607391357422,1.1943593251567182
4.517786947902503,,64.27425384521484,1.194677640505509
4.517806973460875,,27.464378356933594,1.1949954754556353
4.517826999019247,,72.30671691894531,1.1953128300070968
4.51784702457762,,103.23725891113281,1.1956297041598933
4.517867050135991,,211.6034698486328,1.1959460979140253
4.517887075694364,,20.482967376708984,1.1962620112694924
4.517906624453727,,911.328125,1.1965774442262946
4.5179266500120985,,5955.1181640625,1.1968923967844323
4.517946675570471,,11.07626724243164,1.197206868943905
4.517966701128843,,15.247314453125,1.197520860704713
4.517986726687215,,256.6622009277344,1.1978343720668563
4.518006275446578,,9.741317749023438,1.1981474030303347
4.518026301004951,,6.7405314445495605,1.1984599535951486
4.518046326563323,,14.634632110595703,1.1987720237612973
4.518066352121695,,46.084232330322266,1.1990836135287815
4.518086377680067,,3.6168038845062256,1.199394722897601
4.518106403238439,,2.17014217376709,1.1997053518677556
4.518125951997802,,1.7214281558990479,1.2000155004392454
4.518145977556174,,1.5355889797210693,1.2003251686120704
4.518166003114547,,1.0727200508117676,1.2006343563862307
4.518186028672918,,0.7682079076766968,1.2009430637617262
4.518205577432282,,0.5477733612060547,1.201251290738557
4.518225602990654,1.0909879502168462,0.44065067172050476,1.201559037316723
4.518245628549026,,0.3664671778678894,1.2018663034962243
4.518265654107398,,0.3258090913295746,1.2021730892770606
4.51828567966577,,0.2828211486339569,1.2024793946592323
4.518305228425134,0.2601708512572243,0.2562604248523712,1.202785219642739
4.518325253983505,,0.23351047933101654,1.2030905642275813
4.518345279541878,-0.0063932559436659184,0.21686598658561707,1.2033954284137587
4.518365305100249,0.2006907613003157,0.22380149364471436,1.2036998122012712
4.5183848538596125,0.18441174022805717,0.20516552031040192,1.204003715590119
4.518404879417985,0.18966883454897032,0.17399561405181885,1.2043071385803021
4.518424904976357,0.2673385424854062,0.17444521188735962,1.2046100811718203
4.518444930534729,0.49228072159656877,0.1770322322845459,1.204912543364674
4.518464479294092,0.4872559061689572,0.17339210212230682,1.2052145251588626
4.518484504852465,0.32324106878252756,0.1708562970161438,1.2055160265543865
4.518504530410837,0.18814140181246275,0.16811256110668182,1.2058170475512457
4.5185240791701995,0.2788178147207381,0.1649438589811325,1.2061175881494401
4.518544104728572,0.3355440215729053,0.1610991656780243,1.2064176483489697
4.518564130286944,0.10497560575061703,0.15181411802768707,1.2067172281498346
4.518584155845316,0.1495864604194619,0.1525486260652542,1.2070163275520347
4.518603704604679,0.15943076381735488,0.15406416356563568,1.20731494655557
4.518623730163052,0.15510978852730362,0.1524076759815216,1.2076130851604405
4.518643755721424,0.2914351552615886,0.15917235612869263,1.2079107433666463
4.5186633044807865,0.2958546122044139,0.17205888032913208,1.2082079211741872
4.518683330039159,0.32341629129852834,0.1917249858379364,1.2085046185830635
4.518703355597531,0.32566257001585597,0.21916842460632324,1.208800835593275
4.518723381155903,,0.2530280351638794,1.2090965722048217
4.518742929915266,0.26481533443935223,0.2890932559967041,1.2093918284177034
4.518762955473639,0.44089702060786196,0.3230268359184265,1.2096866042319208
4.518782981032011,,0.3285626769065857,1.209980899647473
4.518802529791374,0.3326161916695627,0.29938212037086487,1.2102747146643607
4.518822555349746,0.31897999969050006,0.2466466873884201,1.2105680492825834
4.518842580908118,0.15728050923284376,0.20207154750823975,1.2108609035021416
4.518862129667482,-0.017521389887121826,0.17680397629737854,1.211153277323035
4.518882155225853,0.10139159549771758,0.1616070419549942,1.2114451707452634
4.518902180784226,0.19308636182596062,0.14869405329227448,1.211736583768827
4.518921729543589,0.21852210518830528,0.14045450091362,1.212027516393726
4.518941755101961,0.309369658218724,0.13620132207870483,1.21231796861996
4.518961780660333,0.27751926540116423,0.1328766644001007,1.2126079404475296
4.518981329419696,0.25905297992013554,0.13368938863277435,1.2128974318764343
4.5190013549780685,0.40440684551495676,0.1376214623451233,1.213186442906674
4.519020903737432,0.32162810911861106,0.13934122025966644,1.2134749735382493
4.519040929295803,0.2286029802190137,0.1423874944448471,1.2137630237711596
4.519060954854176,0.19011658168756362,0.1461535096168518,1.2140505936054051
4.519080503613539,0.47489812342416293,0.1580858677625656,1.214337683040986
4.5191005291719115,0.173395031271097,0.1769499033689499,1.214624292077902
4.519120554730283,0.19778915947641273,0.19948455691337585,1.2149104207161532
4.519140103489646,0.5751064460741675,0.22343474626541138,1.2151960689557397
4.519160129048019,0.1535472122618713,0.23593769967556,1.2154812367966614
4.519179677807382,,0.23192016780376434,1.2157659242389183
4.519199703365754,0.21738626245528248,0.2254849374294281,1.2160501312825105
4.519219728924126,0.4648566327952184,0.21796776354312897,1.2163338579274379
4.519239277683489,0.39860093915363115,0.21028819680213928,1.2166171041737004
4.519259303241862,0.3599058407712432,0.21074019372463226,1.2168998700212983
4.519279328800233,0.3295370379883258,0.21644626557826996,1.2171821554702313
4.519298877559597,0.758338580258614,0.23483075201511383,1.2174639605204998
4.519318903117969,0.6285102556756752,0.2503255307674408,1.2177452851721031
4.519338451877332,0.5105175097580024,0.27172571420669556,1.218026129425042
4.519358477435704,0.49950735616984177,0.29653409123420715,1.218306493279316
4.519378026195067,0.5824149336135855,0.3281658887863159,1.2185863767349252
4.51939805175344,,0.36394670605659485,1.2188657797918696
4.519418077311812,,0.4163822829723358,1.2191447024501492
4.519437626071174,,0.48700985312461853,1.219423144709764
4.519457651629547,,0.6372918486595154,1.2197011065707144
4.51947720038891,,0.81407231092453,1.2199785880329996
4.5194972259472825,,1.122491478919983,1.2202555890966202
4.519516774706646,,1.828737735748291,1.220532109761576
4.519536800265017,,3.783871650695801,1.2208081500278671
4.519556349024381,,6.984583854675293,1.2210837098954934
4.519576374582753,,7.843801975250244,1.2213587893644549
4.519596400141125,,20.64158058166504,1.2216333884347514
4.519615948900488,,22.720922470092773,1.2219075071063834
4.51963597445886,,13.00463581085205,1.2221811453793507
4.519655523218224,,51.43285369873047,1.222454303253653
4.519675548776596,,37.54789352416992,1.2227269807292906
4.519695097535959,,49.314849853515625,1.2229991778062637
4.519715123094331,,14.086134910583496,1.2232708944845716
4.519734671853694,,5.839136123657227,1.223542130764215
4.519754697412067,,78.05067443847656,1.2238128866451936
4.51977424617143,,6.994579792022705,1.2240831621275072
4.519794271729801,,9.574631690979004,1.2243529572111562
4.519813820489165,,31.725425720214844,1.2246222718961406
4.519833846047537,,191.11642456054688,1.22489110618246
4.5198533948069,,293.86041259765625,1.2251594600701148
4.519873420365273,,33.06178665161133,1.2254273335591046
4.519892969124636,,35.31908416748047,1.2256947266494298
4.519912994683008,,12.729268074035645,1.2259616393410901
4.519932543442371,,59.769012451171875,1.2262280716340856
4.519952569000743,,444.43743896484375,1.2264940235284165
4.519972117760107,,14.04349422454834,1.2267594950240825
4.519992143318478,,5.4719367027282715,1.227024486121084
4.5200116920778415,,2.370511770248413,1.2272889968194205
4.520031717636214,,1.2697091102600098,1.2275530271190922
4.520051266395577,,0.9400149583816528,1.227816577020099
4.520071291953949,,0.7271596193313599,1.2280796465224413
4.520090840713312,,0.5826016068458557,1.2283422356261187
4.520110389472675,,0.4781644344329834,1.2286043443311314
4.520130415031048,,0.3947703242301941,1.2288659726374793
4.520149963790411,0.5246894840690954,0.3397485911846161,1.2291271205451624
4.5201699893487834,0.7683824021847718,0.31644394993782043,1.2293877880541808
4.520189538108147,0.588546771806596,0.2795945703983307,1.2296479751645344
4.520209563666518,0.7709336972894263,0.24656891822814941,1.2299076818762231
4.5202291124258815,0.5254985132966539,0.22536762058734894,1.230166908189247
4.520249137984254,0.551438869784028,0.21683965623378754,1.2304256541036063
4.520268686743617,0.6956722767842025,0.21471311151981354,1.230683919619301
4.5202882355029805,0.5378790578979469,0.2031223177909851,1.2309417047363305
4.520308261061352,0.45051874395564395,0.19631502032279968,1.2311990094546954
4.520327809820715,0.5514027763788025,0.19560714066028595,1.2314558337743957
4.520347835379088,0.47705857425769405,0.20450352132320404,1.231712177695431
4.520367384138451,0.5596836845512414,0.22762003540992737,1.2319680412178016
4.520386932897814,0.40801426467674196,0.24497723579406738,1.2322234243415076
4.520406958456186,0.4803941781214398,0.26490306854248047,1.2324783270665485
4.520426507215549,0.36971952874428204,0.2671503722667694,1.232732749392925
4.520446532773922,0.245587465440533,0.24344567954540253,1.2329866913206364
4.520466081533285,0.27225766037510923,0.21483451128005981,1.2332401528496832
4.520485630292648,0.19807226995822824,0.18719004094600677,1.2334931339800652
4.520505655851021,0.3505912421574193,0.16625234484672546,1.2337456347117823
4.520525204610384,0.20779054151888587,0.14680486917495728,1.2339976550448348
4.520545230168755,0.46574071991488153,0.1316259205341339,1.2342491949792225
4.520564778928119,0.39914897548841144,0.12363141775131226,1.2345002545149455
4.520584327687482,0.21522286877872165,0.11910995841026306,1.2347508336520034
4.520604353245854,0.10178712589054782,0.11591054499149323,1.235000932390397
4.520623902005218,0.1806765017677383,0.1194583922624588,1.2352505507301255
4.520643450764581,0.1779172930258932,0.1181432455778122,1.2354996886711893
4.5206634763229525,0.12366420471262017,0.11192822456359863,1.2357483462135883
4.520683025082316,0.11896642162711334,0.10911887139081955,1.2359965233573227
4.520703050640688,0.1454006249064579,0.10661568492650986,1.2362442201023922
4.5207225994000515,0.22246742776323924,0.10245108604431152,1.2364914364487969
4.520742148159415,0.29566696561921035,0.10182082653045654,1.2367381723965367
4.520762173717786,0.2618848719429989,0.09984776377677917,1.236984427945612
4.52078172247715,0.19430444484556708,0.09869440644979477,1.2372302030960223
4.520801271236513,0.20367719399335749,0.09897854924201965,1.237475497847768
4.520821296794885,0.12848311511390942,0.09729944169521332,1.2377203122008489
4.520840845554249,0.1550748187952966,0.10046223551034927,1.237964646155265
4.520860394313612,0.19495621605589042,0.09929418563842773,1.2382084997110163
4.520880419871984,0.13624342818780533,0.09694170206785202,1.2384518728681029
4.520899968631347,0.04745926612701545,0.09828006476163864,1.2386947656265246
4.52091951739071,0.09450777497850103,0.10070908814668655,1.2389371779862817
4.520939066150073,0.223772311790297,0.10382066667079926,1.239179109947374
4.520959091708446,0.20926115064077244,0.10686031728982925,1.2394205615098013
4.520978640467809,0.15828911658791056,0.11035604029893875,1.239661532673564
4.520998189227172,0.2663471659381691,0.11563441157341003,1.239902023438662
4.521018214785545,0.26377685237959736,0.129839688539505,1.240142033805095
4.521037763544908,0.18787888182192414,0.13095645606517792,1.2403815637728635
4.52105731230427,0.16574883436616283,0.12599551677703857,1.240620613341967
4.521077337862643,0.17971023734843383,0.13770924508571625,1.240859182512406
4.521096886622006,-0.011748611768799053,0.14807657897472382,1.24109727128418
4.521116435381369,0.023155486324766487,0.16125093400478363,1.2413348796572892
4.521135984140733,0.014721646810099678,0.18017561733722687,1.2415720076317338
4.521156009699105,0.2027270770617735,0.21078020334243774,1.2418086552075136
4.521175558458468,0.1647759516937406,0.233552023768425,1.2420448223846285
4.521195107217832,,0.2597072422504425,1.2422805091630786
4.521214655977195,0.30141779523747037,0.29196569323539734,1.242515715542864
4.521234681535566,0.35154815962652797,0.30970656871795654,1.2427504415239847
4.52125423029493,,0.3317246735095978,1.2429846871064407
4.521273779054293,,0.3568129539489746,1.2432184522902319
4.521293804612665,,0.3901260495185852,1.2434517370753582
4.521313353372029,,0.4361772835254669,1.2436845414618196
4.521332902131392,,0.5206024050712585,1.2439168654496164
4.521352450890755,,0.6490771174430847,1.2441487090387486
4.5213719996501185,,0.8129053115844727,1.2443800722292158
4.52139202520849,,1.1374961137771606,1.2446109550210183
4.521411573967853,,1.7424548864364624,1.244841357414156
4.521431122727217,,2.4553709030151367,1.245071279408629
4.52145067148658,,3.827183246612549,1.2453007210044371
4.521470697044952,,4.984774589538574,1.2455296822015804
4.521490245804316,,12.376818656921387,1.2457581630000591
4.521509794563679,,17.598052978515625,1.245986163399873
4.521529343323042,,463.01202392578125,1.246213683401022
4.521548892082405,,57.745750427246094,1.2464407230035064
4.521568917640777,,11.577876091003418,1.246667282207326
4.52158846640014,,12.233551979064941,1.2468933610124806
4.5216080151595035,,20.34140968322754,1.2471189594189707
4.521627563918867,,19.89125633239746,1.2473440774267959
4.52164711267823,,10.248278617858887,1.2475687150359562
4.5216671382366025,,3.951029062271118,1.247792872246452
4.521686686995966,,4.480057716369629,1.2480165490582829
4.521706235755329,,5.978549480438232,1.2482397454714491
4.521725784514691,,211.1978759765625,1.2484624614859505
4.521745333274055,,842.877197265625,1.248684697101787
4.521765358832427,,686.8677368164062,1.2489064523189588
4.52178490759179,,26.758684158325195,1.249127727137466
4.521804456351154,,12.432835578918457,1.2493485215573081
4.521824005110517,,12.225204467773438,1.2495688355784857
4.52184355386988,,15.367203712463379,1.2497886692009983
4.5218631026292435,,4.635313987731934,1.2500080224248464
4.521882651388607,,2.4317915439605713,1.2502268952500295
4.521902676946978,,1.9061462879180908,1.250445287676548
4.521922225706342,,1.4768099784851074,1.2506631997044015
4.521941774465705,,1.1150157451629639,1.2508806313335905
4.521961323225068,,0.7491999864578247,1.2510975825641146
4.521980871984431,,0.5975844264030457,1.251314053395974
4.522000420743795,,0.5506269931793213,1.2515300438291685
4.522019969503158,,0.4615454077720642,1.2517455538636983
4.52203999506153,,0.37784522771835327,1.2519605834995633
4.522059543820894,,0.34545278549194336,1.2521751327367634
4.522079092580257,0.5710039048852724,0.33147934079170227,1.2523892015752989
4.52209864133962,0.6771782892771276,0.3232227563858032,1.2526027900151697
4.5221181900989835,1.132650200729025,0.30304330587387085,1.2528158980563755
4.522137738858347,0.9904588323943451,0.2580803334712982,1.2530285256989167
4.52215728761771,0.39409449875673075,0.21403749287128448,1.2532406729427932
4.522176836377073,0.5198371022743733,0.1947207748889923,1.2534523397880046
4.522196385136437,0.5438228982115545,0.1704561710357666,1.2536635262345515
4.522216410694808,0.47030181695004925,0.1551356464624405,1.2538742322824337
4.5222359594541715,0.7758542398832904,0.14607901871204376,1.254084457931651
4.522255508213535,0.6590773597755601,0.13587652146816254,1.2542942031822035
4.522275056972898,0.5503664221789215,0.1274740844964981,1.2545034680340912
4.522294605732261,0.5961650325163479,0.12197601795196533,1.2547122524873142
